indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
151413,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2009-2011,5.4
151413,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2009-2011,5.4
151414,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2009-2011,4.5
151414,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2009-2011,4.5
151415,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2009-2011,5.5
151415,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2009-2011,5.5
151416,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2009-2011,4.8
151416,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2009-2011,4.8
151417,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2009-2011,4
151417,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2009-2011,4
151418,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2009-2011,5.2
151418,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2009-2011,5.2
151419,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2009-2011,4.3
151419,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2009-2011,4.3
151420,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2009-2011,9
151420,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2009-2011,9
151421,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2009-2011,5.7
151421,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2009-2011,5.7
151422,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2009-2011,8.4
151422,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2009-2011,8.4
151423,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2009-2011,9.7
151423,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2009-2011,9.7
151424,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2009-2011,7.3
151424,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2009-2011,7.3
131262,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,122.3
131262,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,122.3
130830,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,212.5
130830,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,212.5
131263,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,55.5
131263,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,55.5
130831,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,99.3
130831,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,99.3
131264,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,59.9
131264,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,59.9
130832,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,179.4
130832,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,179.4
131265,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,26
131265,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,26
130833,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,80.8
130833,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,80.8
131266,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,29.6
131266,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,29.6
130834,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,55.3
130834,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,55.3
131406,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,67
131406,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,67
131454,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,128.2
131454,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,128.2
131407,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,48.5
131407,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,48.5
131455,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,93.1
131455,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,93.1
131408,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,45.7
131408,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,45.7
131456,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,144.3
131456,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,144.3
131409,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,23.1
131409,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,23.1
131457,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,74.8
131457,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,74.8
131410,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,28.1
131410,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,28.1
131458,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,50.5
131458,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,50.5
131261,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,56.9
131261,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,56.9
130829,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,126.3
130829,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,126.3
131405,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,45.1
131405,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,45.1
131453,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,106.8
131453,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,106.8
131219,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,36.7
131219,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,36.7
130787,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,88.3
130787,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,88.3
131220,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,69.4
131220,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,69.4
130788,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,152.6
130788,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,152.6
131221,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,108.2
131221,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,108.2
130789,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,167.2
130789,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,167.2
131222,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,79.7
131222,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,79.7
130790,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,162.5
130790,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,162.5
131223,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,192.7
131223,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,192.7
130791,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,257.1
130791,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,257.1
131224,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,193.7
131224,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,193.7
130792,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,308
130792,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,308
131225,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,189.1
131225,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,189.1
130793,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,278.6
130793,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,278.6
131226,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,36.6
131226,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,36.6
130794,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,60.8
130794,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,60.8
131227,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,60.9
131227,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,60.9
130795,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,99.3
130795,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,99.3
131228,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,114.4
131228,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,114.4
130796,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,195.4
130796,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,195.4
131229,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,204,East New York,2005-2007,100.1
131229,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,204,East New York,2005-2007,100.1
130797,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,2005-2007,175.6
130797,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,2005-2007,175.6
131230,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,2005-2007,47.2
131230,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,2005-2007,47.2
130798,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,2005-2007,47
130798,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,2005-2007,47
131231,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,206,Borough Park,2005-2007,13
131231,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,206,Borough Park,2005-2007,13
130799,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,2005-2007,14.7
130799,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,2005-2007,14.7
131232,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2005-2007,56.7
131232,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2005-2007,56.7
130800,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,2005-2007,111.9
130800,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,2005-2007,111.9
131233,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,2005-2007,41.8
131233,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,2005-2007,41.8
130801,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,2005-2007,91.9
130801,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,2005-2007,91.9
131234,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,14.8
131234,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,14.8
130802,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,19.7
130802,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,19.7
131235,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,24.1
131235,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,24.1
130803,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,38.4
130803,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,38.4
131236,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2005-2007,118.4
131236,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2005-2007,118.4
130804,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2005-2007,185.7
130804,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2005-2007,185.7
131237,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2005-2007,66.4
131237,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2005-2007,66.4
130805,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2005-2007,175.9
130805,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2005-2007,175.9
131238,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2005-2007,209.9
131238,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2005-2007,209.9
130806,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2005-2007,424.7
130806,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2005-2007,424.7
131239,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2005-2007,202.7
131239,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2005-2007,202.7
130807,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2005-2007,354.2
130807,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2005-2007,354.2
131240,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2005-2007,32.3
131240,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2005-2007,32.3
130808,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2005-2007,113.2
130808,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2005-2007,113.2
131241,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2005-2007,11.5
131241,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2005-2007,11.5
130809,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2005-2007,39
130809,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2005-2007,39
131242,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2005-2007,39.1
131242,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2005-2007,39.1
130810,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2005-2007,139.1
130810,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2005-2007,139.1
131243,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2005-2007,27.4
131243,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2005-2007,27.4
130811,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2005-2007,61.7
130811,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2005-2007,61.7
131244,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2005-2007,11.6
